140800548	%s: Activate command bar tactical sell menu...

140800580	%s: Activate command bar tactical special ability palette menu...

1408005c8	drag_select
1408005d8	 %03d.%03d
1408005f8	Space_Movement_Compass
140800610	Prop_Land_Movement_Compass
140800630	Invalid_Move_Land
140800648	Yellow_Move_Land
140800660	WARNING: %s has no Fleet Move SFXEvent defined.

140800698	Ground_Hutt_Palace_E
1408006b0	Ground_Hutt_Palace_R
1408006c8	Structure_Hutt_Palace_Music_Event
1408006f0	Ground_Cantina_E
140800708	Ground_Cantina_R
140800720	Structure_Cantina_Music_Event
140800750	gui_dialog_tooltip
140800768	unordered_map/set too long
140800788	invalid hash bucket count
140800888	i_button_temporary.tga
1408008a0	i_attention00.tga
1408008c0	TEXT_CHAT_MESSAGE_TEAM
1408008d8	TEXT_CHAT_MESSAGE_ALL
1408008f0	TEXT_GAME_SPEED_CHANGED
1408009a8	./Data/art/Textures/
1408009c0	./Data/Art/Models/
1408009d8	.\Data\Resources\GUIDialog\GUIDialogs.rc
140800a08	.\Data\Resources\GUIDialog\Resource.h
140800a30	.\Data\XML\GUIDialogs.xml
140800a50	.\Data\Text\MasterTextFile.txt
140800a70	.\Data\Text\CreditsText.txt
140800a90	.\Data\XML\LensFlares.xml
140800ab0	.\Data\XML\SFXEventFiles.xml
140800ad0	.\Data\XML\SurfaceFX.xml
140800af0	.\Data\XML\TerrainDecalFX.xml
140800b10	.\Data\XML\GraphicDetails.xml
140800b30	.\Data\XML\DynamicTrackFX.xml
140800b50	.\Data\XML\ShadowBlobMaterials.xml
140800b78	.\Data\XML\TacticalCameras.xml
140800b98	.\Data\XML\LightSources.xml
140800bb8	.\Data\XML\StarWars3DTextCrawl.xml
140800be0	.\Data\XML\MusicEvents.xml
140800c00	.\Data\XML\SpeechEvents.xml
140800c20	.\Data\XML\AnimationSFXMaps.txt
140800c40	.\Data\XML\GameObjectFiles.xml
140800c60	.\Data\XML\GameConstants.xml
140800c80	.\Data\XML\Audio.xml
140800c98	.\Data\XML\WeatherAudio.xml
140800cb8	.\Data\XML\HeroClash.xml
140800cd8	.\Data\XML\CommandBarComponentFiles.xml
140800d00	.\Data\XML\TradeRouteFiles.xml
140800d20	.\Data\XML\TradeRouteLines.xml
140800d40	.\Data\XML\HardPointDataFiles.xml
140800d68	.\Data\XML\CampaignFiles.xml
140800d88	.\Data\XML\FactionFiles.xml
140800da8	.\Data\XML\RadarMap.xml
140800dc0	.\Data\XML\WeatherModifiers.xml
140800de0	.\Data\XML\Movies.xml
140800df8	.\Data\XML\LightningEffectTypes.xml
140800e20	.\Data\XML\TargetingPrioritySetFiles.xml
140800e50	.\Data\XML\DifficultyAdjustments.xml
140800e78	.\Data\XML\WeatherScenarios.xml
140800e98	.\Data\XML\MousePointerFiles.xml
140800ec0	.\Data\XML\UnitAbilityTypes.xml
140800ee0	BlackMarketItems.xml
140800ef8	map/set too long
140800f10	DatabaseConversionSystemClass::Get().System_Initialize
140800f48	%s,%d,%d,%d

140800f58	_MemLog.txt
140800f68	Error: Unable to initialize DatabaseConversionSystem.
140800fa0	TheGameConstants.System_Initialize
140800fc8	Error: Unable to initialize TheGameConstants.
140800ff8	TheAudioConstants.System_Initialize
140801020	Error: Unable to initialize TheAudioConstants.
140801050	Error: Unable to initialize TheMousePointerDataManager.
140801088	FontManager.System_Initialize
1408010a8	Error: Unable to initialize FontManager.
1408010d8	TheDebugWindowManagerClass::Get().System_Initialize
140801110	Error: Unable to initialize DebugWindowManager.
140801140	TheGraphicDetailManager.System_Initialize
140801170	Error: Unable to initialize GraphicDetailManager.
1408011a8	EmpireAtWar-Bold
1408011c0	EmpireAtWar-Light
1408011d8	EmpireAtWar-Medium
1408011f0	EmpireAtWar-Stencil
140801208	EAW Fonts Loaded
140801220	Init_3D_Game
140801230	Error: Unable to initialize via Init_3D_Game().
